evaluation_row_id,candidate_id,alert_id,market_id,event_id,event_family_id,category_key,decision_timestamp,feature_schema_version,candidate_severity_score,alert_severity_rank,has_alert,has_resolution,rule_count,fresh_wallet_count,fresh_wallet_notional_share,directional_imbalance,concentration_ratio,probability_velocity,probability_acceleration,volume_acceleration,market_status_closed,evidence_state,coverage_status,direction,label_success,label_available,liquidity_bucket,event_family_holdout,category_holdout,time_holdout,probability_velocity_abs,probability_acceleration_abs,dataset_partition
candidate:8f27233ca50f471a849e8a5199dc7957,8f27233ca50f471a849e8a5199dc7957,0e5b7c644fe14de3b55268b3c09bdc22,phase10_holdout_market_validation_056,phase10_holdout_event_validation_056,phase10_holdout_event_validation_056,sports,2026-02-15T05:37:15+00:00,phase6_features_v1,0.66,3,1,1,3,3,0.62,0.74,0.72,-0.032,-0.012,1.62,0,weakly_public,complete,NO,1.0,True,tight,fold_3_of_5,sports,time_block:2026-02-06:2026-03-08,0.032,0.012,validation
candidate:b1bbe0a5039e447c9437ddbe3f3eda85,b1bbe0a5039e447c9437ddbe3f3eda85,28269280d5c3442780a5cbf3934b6300,phase10_holdout_market_validation_057,phase10_holdout_event_validation_057,phase10_holdout_event_validation_057,crypto,2026-02-15T05:38:45+00:00,phase6_features_v1,0.67,3,1,1,3,5,0.62,0.74,0.54,0.032,0.012,1.62,0,weakly_public,complete,YES,1.0,True,tight,fold_4_of_5,crypto,time_block:2026-02-06:2026-03-08,0.032,0.012,validation
candidate:5bf042dc0ee3451da2740ead4609f35a,5bf042dc0ee3451da2740ead4609f35a,b305cd8b43204c869f30a3c8d448d07a,phase10_holdout_market_validation_058,phase10_holdout_event_validation_058,phase10_holdout_event_validation_058,macro,2026-02-15T05:40:15+00:00,phase6_features_v1,0.63,3,1,1,3,5,0.62,0.74,0.72,-0.032,-0.012,1.62,0,weakly_public,complete,NO,0.0,True,tight,fold_5_of_5,macro,time_block:2026-02-06:2026-03-08,0.032,0.012,validation
candidate:a458429a25a846dd983f450d3850d477,a458429a25a846dd983f450d3850d477,c69842a4ce9c4b919984dcc74611ca2a,phase10_holdout_market_validation_059,phase10_holdout_event_validation_059,phase10_holdout_event_validation_059,politics,2026-02-15T05:41:45+00:00,phase6_features_v1,0.64,3,1,1,3,3,0.62,0.74,0.54,0.032,0.012,1.62,0,weakly_public,complete,YES,0.0,True,tight,fold_1_of_5,politics,time_block:2026-02-06:2026-03-08,0.032,0.012,validation
candidate:354722b4e0074739ba2948d2a7299407,354722b4e0074739ba2948d2a7299407,41602dbf74314dd8a706f2359f20c9ca,phase10_holdout_market_validation_060,phase10_holdout_event_validation_060,phase10_holdout_event_validation_060,sports,2026-02-15T05:43:15+00:00,phase6_features_v1,0.65,3,1,1,3,3,0.62,0.74,0.72,-0.032,-0.012,1.62,0,weakly_public,complete,NO,1.0,True,tight,fold_2_of_5,sports,time_block:2026-02-06:2026-03-08,0.032,0.012,validation
candidate:07d6c5ddef844ea380ab6d8a99cc97af,07d6c5ddef844ea380ab6d8a99cc97af,5093ae9692b64b869e39fb8b57cd1b44,phase10_holdout_market_validation_061,phase10_holdout_event_validation_061,phase10_holdout_event_validation_061,crypto,2026-02-15T05:44:45+00:00,phase6_features_v1,0.66,3,1,1,3,5,0.62,0.74,0.54,0.032,0.012,1.62,0,weakly_public,complete,YES,1.0,True,tight,fold_3_of_5,crypto,time_block:2026-02-06:2026-03-08,0.032,0.012,validation
candidate:68ee66286f8f43258f496f0e44d8c105,68ee66286f8f43258f496f0e44d8c105,11a1c783db8248fba7545d2a355b80b0,phase10_holdout_market_validation_062,phase10_holdout_event_validation_062,phase10_holdout_event_validation_062,macro,2026-02-15T05:46:15+00:00,phase6_features_v1,0.67,3,1,1,3,5,0.62,0.74,0.72,-0.032,-0.012,1.62,0,weakly_public,complete,NO,0.0,True,tight,fold_4_of_5,macro,time_block:2026-02-06:2026-03-08,0.032,0.012,validation
candidate:32e0deb2766e47009e4d4507b647f387,32e0deb2766e47009e4d4507b647f387,2a8795410f574e8eb1aafffe6bc05e63,phase10_holdout_market_validation_063,phase10_holdout_event_validation_063,phase10_holdout_event_validation_063,politics,2026-02-15T05:47:45+00:00,phase6_features_v1,0.63,3,1,1,3,3,0.62,0.74,0.54,0.032,0.012,1.62,0,weakly_public,complete,YES,0.0,True,tight,fold_5_of_5,politics,time_block:2026-02-06:2026-03-08,0.032,0.012,validation
candidate:0c9cf091f4924f30ae9e8c95717080a4,0c9cf091f4924f30ae9e8c95717080a4,e7fcfb5c138942b1b342ed009cb6d2c6,phase10_holdout_market_validation_064,phase10_holdout_event_validation_064,phase10_holdout_event_validation_064,sports,2026-02-15T05:49:15+00:00,phase6_features_v1,0.64,3,1,1,3,3,0.62,0.74,0.72,-0.032,-0.012,1.62,0,weakly_public,complete,NO,1.0,True,tight,fold_1_of_5,sports,time_block:2026-02-06:2026-03-08,0.032,0.012,validation
candidate:8b8b54dd8feb4091a94c8c02674a5ae0,8b8b54dd8feb4091a94c8c02674a5ae0,8864eced4267458abba0050d6c6fbb4e,phase10_holdout_market_test_065,phase10_holdout_event_test_065,phase10_holdout_event_test_065,crypto,2026-03-15T05:02:45+00:00,phase6_features_v1,0.63,3,1,1,3,5,0.62,0.74,0.54,0.032,0.012,1.62,0,weakly_public,complete,YES,1.0,True,tight,fold_1_of_5,crypto,time_block:2026-03-08:2026-04-07,0.032,0.012,test
candidate:0ce0f3169c434c6989433818bb726e2f,0ce0f3169c434c6989433818bb726e2f,bc64ae85d57647e988d1210618fcb54c,phase10_holdout_market_test_066,phase10_holdout_event_test_066,phase10_holdout_event_test_066,macro,2026-03-15T05:04:15+00:00,phase6_features_v1,0.64,3,1,1,3,5,0.62,0.74,0.72,-0.032,-0.012,1.62,0,weakly_public,complete,NO,0.0,True,tight,fold_2_of_5,macro,time_block:2026-03-08:2026-04-07,0.032,0.012,test
candidate:b8cef23fb6644b2d9adc90a405c4c920,b8cef23fb6644b2d9adc90a405c4c920,34a5f62a64a247ceadaf7bd405236489,phase10_holdout_market_test_067,phase10_holdout_event_test_067,phase10_holdout_event_test_067,politics,2026-03-15T05:05:45+00:00,phase6_features_v1,0.65,3,1,1,3,3,0.62,0.74,0.54,0.032,0.012,1.62,0,weakly_public,complete,YES,0.0,True,tight,fold_3_of_5,politics,time_block:2026-03-08:2026-04-07,0.032,0.012,test
candidate:d1e4e38d74474f4185a0f426f75a29af,d1e4e38d74474f4185a0f426f75a29af,c9c9d407a39c49a5bb59ab677098d537,phase10_holdout_market_test_068,phase10_holdout_event_test_068,phase10_holdout_event_test_068,sports,2026-03-15T05:07:15+00:00,phase6_features_v1,0.66,3,1,1,3,3,0.62,0.74,0.72,-0.032,-0.012,1.62,0,weakly_public,complete,NO,1.0,True,tight,fold_4_of_5,sports,time_block:2026-03-08:2026-04-07,0.032,0.012,test
candidate:d0c71cc4cbb44f179b2b0fd0d72cda50,d0c71cc4cbb44f179b2b0fd0d72cda50,e166c3912e8e49d1b94fb489f1a17a87,phase10_holdout_market_test_069,phase10_holdout_event_test_069,phase10_holdout_event_test_069,crypto,2026-03-15T05:08:45+00:00,phase6_features_v1,0.67,3,1,1,3,5,0.62,0.74,0.54,0.032,0.012,1.62,0,weakly_public,complete,YES,1.0,True,tight,fold_5_of_5,crypto,time_block:2026-03-08:2026-04-07,0.032,0.012,test
candidate:de79c03d69a14860b9c04f9e1ea32d33,de79c03d69a14860b9c04f9e1ea32d33,60db085a10f44233a8323ba0b49e793e,phase10_holdout_market_test_070,phase10_holdout_event_test_070,phase10_holdout_event_test_070,macro,2026-03-15T05:10:15+00:00,phase6_features_v1,0.63,3,1,1,3,5,0.62,0.74,0.72,-0.032,-0.012,1.62,0,weakly_public,complete,NO,0.0,True,tight,fold_1_of_5,macro,time_block:2026-03-08:2026-04-07,0.032,0.012,test
candidate:cbe351274f83465c98fdbc54a387a835,cbe351274f83465c98fdbc54a387a835,d2a004791be048bea8cafb345c3bab95,phase10_holdout_market_test_071,phase10_holdout_event_test_071,phase10_holdout_event_test_071,politics,2026-03-15T05:11:45+00:00,phase6_features_v1,0.64,3,1,1,3,3,0.62,0.74,0.54,0.032,0.012,1.62,0,weakly_public,complete,YES,0.0,True,tight,fold_2_of_5,politics,time_block:2026-03-08:2026-04-07,0.032,0.012,test
candidate:07a5e726e2d44b5a9d28172e8fa5228a,07a5e726e2d44b5a9d28172e8fa5228a,6d190f583eb34746a8b3621699f0b6a0,phase10_holdout_market_test_072,phase10_holdout_event_test_072,phase10_holdout_event_test_072,sports,2026-03-15T05:13:15+00:00,phase6_features_v1,0.65,3,1,1,3,3,0.62,0.74,0.72,-0.032,-0.012,1.62,0,weakly_public,complete,NO,1.0,True,tight,fold_3_of_5,sports,time_block:2026-03-08:2026-04-07,0.032,0.012,test
candidate:50f105bd5b7245aab71a4f3bc8bfec0e,50f105bd5b7245aab71a4f3bc8bfec0e,14471defc38045e695c13ca603299c77,phase10_holdout_market_test_073,phase10_holdout_event_test_073,phase10_holdout_event_test_073,crypto,2026-03-15T05:14:45+00:00,phase6_features_v1,0.66,3,1,1,3,5,0.62,0.74,0.54,0.032,0.012,1.62,0,weakly_public,complete,YES,1.0,True,tight,fold_4_of_5,crypto,time_block:2026-03-08:2026-04-07,0.032,0.012,test
candidate:a1bb044dc0fb49bfb36b25674a948707,a1bb044dc0fb49bfb36b25674a948707,cb2d45076c974b1ca80fbc1364aa00ad,phase10_holdout_market_test_074,phase10_holdout_event_test_074,phase10_holdout_event_test_074,macro,2026-03-15T05:16:15+00:00,phase6_features_v1,0.67,3,1,1,3,5,0.62,0.74,0.72,-0.032,-0.012,1.62,0,weakly_public,complete,NO,0.0,True,tight,fold_5_of_5,macro,time_block:2026-03-08:2026-04-07,0.032,0.012,test
candidate:1ab905ac3f4c452d95ba54c0ce436d9c,1ab905ac3f4c452d95ba54c0ce436d9c,c82eddab0f61464485b24444d7e92feb,phase10_holdout_market_test_075,phase10_holdout_event_test_075,phase10_holdout_event_test_075,politics,2026-03-15T05:17:45+00:00,phase6_features_v1,0.63,3,1,1,3,3,0.62,0.74,0.54,0.032,0.012,1.62,0,weakly_public,complete,YES,0.0,True,tight,fold_1_of_5,politics,time_block:2026-03-08:2026-04-07,0.032,0.012,test
candidate:b52941aef72247dd92eb017f8fff794b,b52941aef72247dd92eb017f8fff794b,986d33f55b894d298782ee0bb766cd45,phase10_holdout_market_test_076,phase10_holdout_event_test_076,phase10_holdout_event_test_076,sports,2026-03-15T05:19:15+00:00,phase6_features_v1,0.64,3,1,1,3,3,0.62,0.74,0.72,-0.032,-0.012,1.62,0,weakly_public,complete,NO,1.0,True,tight,fold_2_of_5,sports,time_block:2026-03-08:2026-04-07,0.032,0.012,test
candidate:2cfcfab39ed249b2ae94856db1fb9160,2cfcfab39ed249b2ae94856db1fb9160,5efb141a0ada483d85ea89f943419a9a,phase10_holdout_market_test_077,phase10_holdout_event_test_077,phase10_holdout_event_test_077,crypto,2026-03-15T05:20:45+00:00,phase6_features_v1,0.65,3,1,1,3,5,0.62,0.74,0.54,0.032,0.012,1.62,0,weakly_public,complete,YES,1.0,True,tight,fold_3_of_5,crypto,time_block:2026-03-08:2026-04-07,0.032,0.012,test
candidate:87a42bd403cc4f5da06420de410b8e17,87a42bd403cc4f5da06420de410b8e17,ccc7aa5d96cc4d59b60a63d6c6286b7d,phase10_holdout_market_test_078,phase10_holdout_event_test_078,phase10_holdout_event_test_078,macro,2026-03-15T05:22:15+00:00,phase6_features_v1,0.66,3,1,1,3,5,0.62,0.74,0.72,-0.032,-0.012,1.62,0,weakly_public,complete,NO,0.0,True,tight,fold_4_of_5,macro,time_block:2026-03-08:2026-04-07,0.032,0.012,test
candidate:70a42283ba304a1d8cff8087d09c27a3,70a42283ba304a1d8cff8087d09c27a3,07d399e9c79f4c22a84db95742238851,phase10_holdout_market_test_079,phase10_holdout_event_test_079,phase10_holdout_event_test_079,politics,2026-03-15T05:23:45+00:00,phase6_features_v1,0.67,3,1,1,3,3,0.62,0.74,0.54,0.032,0.012,1.62,0,weakly_public,complete,YES,0.0,True,tight,fold_5_of_5,politics,time_block:2026-03-08:2026-04-07,0.032,0.012,test
candidate:d71a8e6c5af144398280ccf2ea5649ed,d71a8e6c5af144398280ccf2ea5649ed,de71dfd792d24c97b649e102d9113d8b,phase10_holdout_market_test_080,phase10_holdout_event_test_080,phase10_holdout_event_test_080,sports,2026-03-15T05:25:15+00:00,phase6_features_v1,0.63,3,1,1,3,3,0.62,0.74,0.72,-0.032,-0.012,1.62,0,weakly_public,complete,NO,1.0,True,tight,fold_1_of_5,sports,time_block:2026-03-08:2026-04-07,0.032,0.012,test
candidate:8804baceba9a499c9cdda1548b49c78c,8804baceba9a499c9cdda1548b49c78c,47ea3491728647e4bccac05f38184aa1,phase10_holdout_market_test_081,phase10_holdout_event_test_081,phase10_holdout_event_test_081,crypto,2026-03-15T05:26:45+00:00,phase6_features_v1,0.64,3,1,1,3,5,0.62,0.74,0.54,0.032,0.012,1.62,0,weakly_public,complete,YES,1.0,True,tight,fold_2_of_5,crypto,time_block:2026-03-08:2026-04-07,0.032,0.012,test
candidate:bd61f51b9fcb47798e24fadff975184c,bd61f51b9fcb47798e24fadff975184c,37f981502ac14aa696d8e4ad8cf85a71,phase10_holdout_market_test_082,phase10_holdout_event_test_082,phase10_holdout_event_test_082,macro,2026-03-15T05:28:15+00:00,phase6_features_v1,0.65,3,1,1,3,5,0.62,0.74,0.72,-0.032,-0.012,1.62,0,weakly_public,complete,NO,0.0,True,tight,fold_3_of_5,macro,time_block:2026-03-08:2026-04-07,0.032,0.012,test
candidate:7d35f9fa7a834d20b1bf9e9590ed8cac,7d35f9fa7a834d20b1bf9e9590ed8cac,36838d298d264cefbcd8a9baab18db1f,phase10_holdout_market_test_083,phase10_holdout_event_test_083,phase10_holdout_event_test_083,politics,2026-03-15T05:29:45+00:00,phase6_features_v1,0.66,3,1,1,3,3,0.62,0.74,0.54,0.032,0.012,1.62,0,weakly_public,complete,YES,0.0,True,tight,fold_4_of_5,politics,time_block:2026-03-08:2026-04-07,0.032,0.012,test
candidate:0dc92bb56fbf4b38ba634e3578509704,0dc92bb56fbf4b38ba634e3578509704,02281f76dbe54c2292f37e2a175b5cdb,phase10_holdout_market_test_084,phase10_holdout_event_test_084,phase10_holdout_event_test_084,sports,2026-03-15T05:31:15+00:00,phase6_features_v1,0.67,3,1,1,3,3,0.62,0.74,0.72,-0.032,-0.012,1.62,0,weakly_public,complete,NO,1.0,True,tight,fold_5_of_5,sports,time_block:2026-03-08:2026-04-07,0.032,0.012,test
candidate:bfd7eacc22ca4d5f99a57736d616b135,bfd7eacc22ca4d5f99a57736d616b135,3a0e90600bbd4dfb9fff403c977a2f54,phase10_holdout_market_test_085,phase10_holdout_event_test_085,phase10_holdout_event_test_085,crypto,2026-03-15T05:32:45+00:00,phase6_features_v1,0.63,3,1,1,3,5,0.62,0.74,0.54,0.032,0.012,1.62,0,weakly_public,complete,YES,1.0,True,tight,fold_1_of_5,crypto,time_block:2026-03-08:2026-04-07,0.032,0.012,test
candidate:eda3d8720d0e40f094cfe5246b63d2f7,eda3d8720d0e40f094cfe5246b63d2f7,fcd85902428c44fcbaa8d343c76aba78,phase10_holdout_market_test_086,phase10_holdout_event_test_086,phase10_holdout_event_test_086,macro,2026-03-15T05:34:15+00:00,phase6_features_v1,0.64,3,1,1,3,5,0.62,0.74,0.72,-0.032,-0.012,1.62,0,weakly_public,complete,NO,0.0,True,tight,fold_2_of_5,macro,time_block:2026-03-08:2026-04-07,0.032,0.012,test
candidate:62c2af9e8ba645ca9e88605d606646a9,62c2af9e8ba645ca9e88605d606646a9,84bf058318384463a077afa08f21d1b6,phase10_holdout_market_test_087,phase10_holdout_event_test_087,phase10_holdout_event_test_087,politics,2026-03-15T05:35:45+00:00,phase6_features_v1,0.65,3,1,1,3,3,0.62,0.74,0.54,0.032,0.012,1.62,0,weakly_public,complete,YES,0.0,True,tight,fold_3_of_5,politics,time_block:2026-03-08:2026-04-07,0.032,0.012,test
candidate:c6e71d4a2ebd44d9a7e7b08b23e3eddf,c6e71d4a2ebd44d9a7e7b08b23e3eddf,7946ef9798b44dfdadca4a4b9cc198b5,phase10_holdout_market_test_088,phase10_holdout_event_test_088,phase10_holdout_event_test_088,sports,2026-03-15T05:37:15+00:00,phase6_features_v1,0.66,3,1,1,3,3,0.62,0.74,0.72,-0.032,-0.012,1.62,0,weakly_public,complete,NO,1.0,True,tight,fold_4_of_5,sports,time_block:2026-03-08:2026-04-07,0.032,0.012,test
candidate:7ae4b1271fcd42028cdcc28d2828df42,7ae4b1271fcd42028cdcc28d2828df42,32ecfd6111cf4de0913cb2871b886d50,phase10_holdout_market_test_089,phase10_holdout_event_test_089,phase10_holdout_event_test_089,crypto,2026-03-15T05:38:45+00:00,phase6_features_v1,0.67,3,1,1,3,5,0.62,0.74,0.54,0.032,0.012,1.62,0,weakly_public,complete,YES,1.0,True,tight,fold_5_of_5,crypto,time_block:2026-03-08:2026-04-07,0.032,0.012,test
candidate:8aad2414bbd84fc9943f8f82973fb4c8,8aad2414bbd84fc9943f8f82973fb4c8,7e1f75a146ca42bfb8a0ea7d9e0e3147,phase10_holdout_market_test_090,phase10_holdout_event_test_090,phase10_holdout_event_test_090,macro,2026-03-15T05:40:15+00:00,phase6_features_v1,0.63,3,1,1,3,5,0.62,0.74,0.72,-0.032,-0.012,1.62,0,weakly_public,complete,NO,0.0,True,tight,fold_1_of_5,macro,time_block:2026-03-08:2026-04-07,0.032,0.012,test
candidate:75b067e756a94a279814aa371f96983a,75b067e756a94a279814aa371f96983a,54be54026c4a456db1764b9280115358,phase10_holdout_market_test_091,phase10_holdout_event_test_091,phase10_holdout_event_test_091,politics,2026-03-15T05:41:45+00:00,phase6_features_v1,0.64,3,1,1,3,3,0.62,0.74,0.54,0.032,0.012,1.62,0,weakly_public,complete,YES,0.0,True,tight,fold_2_of_5,politics,time_block:2026-03-08:2026-04-07,0.032,0.012,test
candidate:dd98dc5c3330489d8eb4c02406f1f843,dd98dc5c3330489d8eb4c02406f1f843,a84788adda32440a963bdfd157b59fc0,phase10_holdout_market_test_092,phase10_holdout_event_test_092,phase10_holdout_event_test_092,sports,2026-03-15T05:43:15+00:00,phase6_features_v1,0.65,3,1,1,3,3,0.62,0.74,0.72,-0.032,-0.012,1.62,0,weakly_public,complete,NO,1.0,True,tight,fold_3_of_5,sports,time_block:2026-03-08:2026-04-07,0.032,0.012,test
candidate:03463c22d433477399abfbfb216bd433,03463c22d433477399abfbfb216bd433,241578d7425d4da78d0d7d545dee8c6a,phase10_holdout_market_test_093,phase10_holdout_event_test_093,phase10_holdout_event_test_093,crypto,2026-03-15T05:44:45+00:00,phase6_features_v1,0.66,3,1,1,3,5,0.62,0.74,0.54,0.032,0.012,1.62,0,weakly_public,complete,YES,1.0,True,tight,fold_4_of_5,crypto,time_block:2026-03-08:2026-04-07,0.032,0.012,test
candidate:599b60f24d5f469cb2f5857a0cb6f3cf,599b60f24d5f469cb2f5857a0cb6f3cf,b489009130f8435d929fafdcc7a8e926,phase10_holdout_market_test_094,phase10_holdout_event_test_094,phase10_holdout_event_test_094,macro,2026-03-15T05:46:15+00:00,phase6_features_v1,0.67,3,1,1,3,5,0.62,0.74,0.72,-0.032,-0.012,1.62,0,weakly_public,complete,NO,0.0,True,tight,fold_5_of_5,macro,time_block:2026-03-08:2026-04-07,0.032,0.012,test
candidate:dfe7e56722d7470a88c06c3b390afd94,dfe7e56722d7470a88c06c3b390afd94,c22fa60465fa47128d7bdd2f477bb2a2,phase10_holdout_market_test_095,phase10_holdout_event_test_095,phase10_holdout_event_test_095,politics,2026-03-15T05:47:45+00:00,phase6_features_v1,0.63,3,1,1,3,3,0.62,0.74,0.54,0.032,0.012,1.62,0,weakly_public,complete,YES,0.0,True,tight,fold_1_of_5,politics,time_block:2026-03-08:2026-04-07,0.032,0.012,test
candidate:b8d69c3d88a94465b7fd39d7b0dab622,b8d69c3d88a94465b7fd39d7b0dab622,5d32ab32a591429eb91e17bb342da1b7,phase10_holdout_market_test_096,phase10_holdout_event_test_096,phase10_holdout_event_test_096,sports,2026-03-15T05:49:15+00:00,phase6_features_v1,0.64,3,1,1,3,3,0.62,0.74,0.72,-0.032,-0.012,1.62,0,weakly_public,complete,NO,1.0,True,tight,fold_2_of_5,sports,time_block:2026-03-08:2026-04-07,0.032,0.012,test
